Length,Releases,Genres,ISRC
,0,[],US2BU2001211
163.855,20,['pop'],USUM72100506
166.039,6,[],USAT22214755
131.826,5,['rap;hip hop'],DEKF22300419
261.0,29,"['new jack swing', 'funk', 'r&b', 'western hip-hop/rap', 'pop', 'chart hits;']",USAT21602949
,0,[],QZFZ72288773
,0,[],ZZOPM2342242
,0,[],QZDQH1832675
189.0,10,[],US5TA2200195
187.0,3,[],USUYG1312999
136.021,1,[],USQ4E2205224
240.266,12,['country'],USSM12402709
238.0,2,[],QZAPK2000269
217.615,16,"['dance-and-dj', 'hard trance', 'house', 'electro', 'progressive house', 'big room', 'hard house', 'electronic', 'dance']",NLZ541300467
180.0,2,[],INS181801889
266.7415,3,[],PHW012200294
145.0,4,[],USUM72123054
158.795,4,[],JPY932300029
,0,[],BCII12200001
278.133,23,[],GBUM72206754
156.326,1,[],JPY932300076
173.0,11,[],KRA302400001
246.587,52,"['pop', 'covered by glee', 'adult contemporary', 'singer-songwriter']",USAT21001508
150.0,1,[],ROGRA2101937
160.776,1,[],USUG12203038
,0,[],DEH742211994
,0,[],QM6P42213591
,0,[],QM6MZ2220000
240.165,50,"['electronica', 'pop rock', 'rock', 'ballad', 'pop rock/pop / dance/pop', 'classic rock', 'pop', 'indie', 'soft rock']",USEE11100768
204.093,9,['hip hop;contemporary r&b'],USSM12104467
,0,[],BRS4R2000060
226.773,33,['blues rock'],GBUM72302314
588.0,9,[],USQX92102138
164.0,3,[],USUG12305391
247.0,102,"['power pop', 'contemporary pop/rock', 'pop rock', 'pop 2010er', 'rock', 'ballad', 'adult contemporary', 'alternative rock', 'pop', 'pop/rock', 'dance-pop']",USRC11200785
,0,[],INS182100158
,0,[],QZSYP2394390
278.0,4,[],TCADL1825079
356.067,139,"['1987', 'heavy metal', 'album rock', 'pop rock', 'glam metal', 'other', 'rock', 'hard rock', 'glam', 'pop metal', 'hardnheavy', 'classic heavy metal', 'blues', 'classic rock', 'pop', 'pop/rock', 'metal', 'ambient']",USGF18714809
194.0,4,[],USUG12305267
,0,[],QMBZ92299094
,0,[],USUM72404366
174.0,3,[],ES5022302278
,0,[],FR6F32334310
,0,[],USSD12000609
255.023,7,[],USUG12100188
,0,[],ARF061501325
237.0,117,"['progressive metal', 'soundtrack', 'teddys jams', 'jazz', 'nu metal', 'pop', 'metal', 'ambient', 'goth rock', 'alternative rock', 'added/unknown', 'goth rock alternative metal nu metal rock metal', 'sad', 'pop rock', 'dark', 'electronic; ambient; rock; jazz', 'rock', 'gothic', 'discoth que', 'pop/rock', 'gothic rock', 'electronic', 'rap metal', 'symphonic rock', 'heavy metal', 'melancholy', 'post-grunge', 'alternative metal', 'goth metal']",USWU30200093
185.739,1,[],USSD12400197
190.57,2,['reggaeton'],USQX92000112
217.506,64,"['synth-pop', 'alternative r&b', 'trap', 'house', 'electropop', 'hip hop', 'tropical house', 'pop', 'moombahton', 'electronic', 'dance']",USUM71515784
153.0,1,[],USUYG1468508
,0,[],QZ2J21500186
174.992,8,[],QZRD92302492
208.0,2,[],USUM71606698
251.266,33,"['melancholic', 'pop', 'conscious hip hop', 'midwestern hip hop', 'hardcore rap', 'lullaby', 'hip hop rap', 'pop rap', 'no genre info', 'hip-hop / rap', 'conscious', 'sad', 'detroit hip-hop', 'gangsta rap', 'rap', 'introspective', 'hip-hop', 'rap and hip hop_hip hop rnb and dance hall_rap', 'hip hop', 'serious', 'b95ce3ff-3d05-4e87-9e01-c97b66af13d4', 'electronic; ambient; hiphop; jazz', 'rap and hip hop_hip hop rnb and danc', 'bittersweet', 'sombre']",USIR10400813
,0,[],SGB502231047
187.312,1,[],QM4TX1806458
158.515,8,[],USUM72314188
,0,[],NLD141100088
226.0,2,"['trap', 'hip hop']",USAT22305917
184.893,11,[],JPU902104729
196.173,7,['trap'],USUG12002597
,0,[],FRX762205380
147.557,16,[],USA2P2348392
144.0,1,[],USSM12309238
215.111,5,[],TCADM1873570
161.0,19,"['urban soul', 'edm', 'synth-pop', 'r&b', 'pop/rock', 'contemporary r&b', 'pop', 'soul', 'electronic', 'vocal pop', 'dance-pop']",USUM71214737
122.0,1,[],US38Y2305407
252.533,1,[],ES5022201032
176.0,1,[],CA5KR1969481
,0,[],TRAUR2300059
222.551,1,[],USQX92301266
,0,[],QZES82389788
213.28,2,[],USUM72215025
277.021,3,[],INS182302918
186.341,2,[],MXF012400211
,0,[],CLA1D2400046
215.0,3,[],QMCE32100237
,0,[],USRC11901068
,0,[],INS182401441
218.943,5,[],USUM72024691
417.812,1,[],DEEC33501048
168.84,70,"['alternative pop', 'avant-garde pop', 'pop music', 'dark', 'indie pop', 'indie rock', 'contemporary r&b', 'pop', 'alternative']",USUM71900766
154.236,16,[],USA2P2348394
197.613,6,[],USA2P2415977
154.0,6,[],USWB12401323
,0,[],QM4TW1972660
,0,[],DGA052326707
227.96,30,"['pop rap', 'synthpop', 'synth-pop', 'pop rock', 'k-pop', 'electronic rock', 'rock', 'electropop', 'fixme', 'pop', 'permanent wave', 'electronic', 'nu disco', 'dance-pop']",GBAYE2100910
136.0,1,[],USUM71603067
253.586,16,"['alternative pop/rock', 'rock', 'britannique', 'post-punk revival', 'alternative/indie rock', 'alternative punk', 'indie rock', 'alternative rock', 'garage rock revival', 'pop/rock', 'indie', 'alternative']",GBCEL0700074
,0,[],BRWMB2300660
204.48,1,[],BK4DA2301022
264.0,10,"['pop', 'synth-pop']",USUG12402546
233.0,5,"['rap/hip-hop', 'hip hop']",USAT21703179
,0,[],USA2P2128140
246.586,30,[],USATO1900023
158.822,1,[],AULI02355900
,0,[],ITC152220010
656.5865,45,"['gangsta rap', 'edm', 'synth-pop', 'rap', 'rock', 'dance-pop', 'house', 'r&b', 'electro', 'hip hop', 'pop/rock', 'contemporary r&b', 'pop', 'soul', 'rnb/swing', 'electronic', 'dance']",USUM71025031
157.863,7,[],USUG12202201
,0,[],INS181802318
190.9065,18,"['trap', 'hip-hop', 'hip hop', 'pop/rock']",USUM71714081
310.72,26,"['hip-hop/rap', 'rap', 'rap/hip-hop', 'contemporary rap;gangsta rap;hardcore rap;rap;west coast rap', 'hip hop', 'west coast hip hop']",USUM71210774
197.0,2,[],QMCE32000228
,0,[],BRP8C1200047
210.506,22,['country'],QZ22S1800133
,0,[],USSD12300732
130.876,2,[],QMKSC1900177
218.883,12,[],SEXCG1700102
188.0,5,['pop'],CYA112300090
162.973,18,"['pop', 'alternative pop', 'dance-pop']",USSM12209783
240.654,1,[],USWL12200134
91.869,4,[],USQX91902497
238.0,12,[],JPV972200075
305.0,1,[],QM6N21901839
,0,[],QZDA52012875
174.52,9,[],USQX92300694
227.478,2,['pop'],USAT22003620
192.727,5,[],USUG12207229
238.16,6,"['hip hop', 'reggaeton']",USUM71703862
,0,[],DGA0L2397076
200.373,1,['pop'],ROGRA2101471
183.0,4,[],KRA492101456
231.8,57,"['punk blues', 'alt rock', 'alternative pop/rock', 'alternative and punk', 'rock', 'garage rock', 'blues-rock', 'alternative/indie rock', 'remark/well-known', 'blues', 'alternative rock', 'pop', 'punk', 'indie rock', 'garage rock revival', 'pop/rock', 'alternative']",USVT10300001
186.538,4,[],USQX92200794
145.0,6,[],USA2P2330060
,0,[],INE182439277
,0,[],FRX872472215
,0,[],TCAFK2171359
58.146,6,['comedy'],USA2P2122060
323.2865,67,"['electro house', 'dubstep', 'reggae', 'edm', 'dance-pop', 'europop', 'electro', 'ballad', 'progressive house', 'hip hop', 'club', 'pop/rock', 'contemporary r&b', 'pop', 'ibiza trance', 'electronic', 'dance']",USUM71118074
253.738,1,[],USQX92303167
,0,[],US39N2300484
231.493,10,[],USUM72118238
173.0,1,[],QM7281950868
297.0,2,[],USRC11802773
178.156,20,"['pop', 'alternative pop']",USAT22006865
198.546,6,[],USRC11501052
185.0,4,[],USSM11404193
195.0,10,[],COC011329796
233.519,2,[],USB272200101
,0,[],USL4Q2261458
153.0,1,"['regional mexicano', 'latin', 'americana']",BK4DA2323373
,0,[],BK4DA2403089
,0,[],QZWA32200524
,0,[],USUM72302519
243.0,9,[],USSM12403103
123.8705,3,[],USUM72113387
285.04,55,"['pop / soul', 'vocal', 'pop soul', 'dr8', 'r&b', 'soul-jazz', 'adult alternative pop/rock', 'ballad', 'alternative/indie rock', 'dr7', 'someone like you', 'adult contemporary', 'pop/rock', 'pop', 'soul', 'blue-eyed soul']",NLD141100065
154.023,5,[],USUG12307259
267.0,2,[],INUM72300807
277.72,4,['rap'],USUG12306079
225.266,8,"['hip-hop/rap', 'electronic/trance/hiphop/jazz']",USUM71714093
,0,[],INS171806603
188.0,17,[],QMDA72364151
164.68,9,[],ITB002200844
160.0,9,[],USUM72013354
263.373,7,"['hip-hop/rap', 'pop rap', 'afrobeats', 'rap', 'alternative r&b', 'hip hop', 'contemporary r&b', 'dancehall', 'dance-pop']",USCM51600088
191.158,1,[],USQX92203746
,0,[],CH7819500531
160.0,2,[],US39N2202101
245.172,1,"['rock', 'r&b', 'american rock', 'hip hop', 'american', 'soul']",TCACB1407069
,0,[],SGB502230698
202.556,2,[],INS182302435
150.942,5,[],QZAPK2000495
424.7465,87,"['electro house', 'pop/r&b', 'edm', 'euro house', 'dance-pop', 'house', 'electropop', 'europop', 'party', 'vocal trance', 'pop/rock', 'contemporary r&b', 'pop', 'electronic', 'dance']",USUM71023200
,0,[],USRC11801716
158.532,4,[],QZJ841900065
,0,[],DEF272335104
202.008,1,[],USRC12002998
,0,[],QZYYM2300004
,0,[],DGA062247225
183.765,2,['reggaeton'],QZXSR2300001
226.753,15,"['pop rap', 'soul & r b', 'hip-hop', 'slow jam', 'r b soul', 'r&b', 'hip hop', 'urban soul', 'soul']",USUM70959630
197.64,8,[],DEUM72307270
,0,[],ARF060903046
,0,[],USHM21919246
,0,[],QM4TX2443952
216.666,9,[],USRC12301385
154.376,11,['pop'],USAT22314111
256.8,7,[],USBQU1900121
196.746,13,[],USWB11702518
176.0,2,[],GB2DY2300114
255.493,101,"['heavy metal', 'now music uk', 'pop rock', 'contemporary pop/rock', 'buttrock', 'rock', 'hard rock', 'post-grunge', 'grunge', 'alternative metal', 'pop/rock', 'alternative rock', 'pop', 'classic rock', 'metal', 'alternative']",USRH12000116
,0,[],TCADM1875911
276.0,6,[],JPU902305217
184.602,5,[],USA2P2146748
167.276,7,[],ITB002301189
180.462,40,['pop'],USUG11904422
,0,[],FR81J2300013
209.0,7,[],USUM71505606
,0,[],NL4LA2300002
255.826,8,[],JPU901800227
,0,[],QMFME2377602
,0,[],USQX91901641
240.0,13,"['southern hip hop', 'gangsta rap', 'pop rap', 'rap', 'dirty south', 'southern rap', 'gangsta', 'hip hop', 'hardcore rap']",USCM51100147
261.068,1,[],QZ9QQ2400131
180.48,33,[],US5TA2200033
,0,[],QZNJZ2390819
163.291,2,[],QZZ662445642
227.0,2,[],USAT21705449
218.0,2,[],DEUM72000017
134.0,22,[],USA2P2330074
180.705,5,[],USAT22200200
238.707,13,"['pop', 'pop rock', 'synth-pop']",USUG12402543
,0,[],QZNWT2449758
,0,[],QZDA82340022
177.314,13,[],USUG12000045
161.0,4,[],USUG12202987
205.0,8,[],USA2P2226298
185.0,2,[],USUM72214489
223.0,27,"['pop', 'soundtrack']",USAT22305736
131.796,1,[],NL9RM2300006
,0,[],FR0Z50033946
201.6045,21,"['pop', 'deep house']",DEA621901341
237.0,9,['alternative'],QMRSZ2300359
,0,[],USUYG1329885
181.688,5,['alt hip hop'],USSM12003703
129.24,13,['pop'],QZHN62022495
355.106,326,"['rockin', 'contemporary pop/rock', 'album rock', 'best songs ever', 'art rock', 'glam', 'rock opera', 'pop', 'progressive rock', 'rock & roll', 'eclectic', 'energetic', 'hard rock', 'summer', 'dance-rock', 'emotional', 'calm', 'classic rock', 'alternative rock', 'band', 'classic hard rock', 'work', 'pop rock', 'road', 'glam rock', 'rock', 'avant-pop', 'baroque pop', 'rock music', 'upbeat', 'remark/well-known', 'pop/rock', 'hanging out', 'arena rock', 'beach', 'symphonic rock', 'heavy metal', 'pop music', 'british metal', 'remark/catchy', 'party', 'dreamy', 'sing along', 'rain']",GBCEE0900148
,0,[],QMT571100025
230.218,1,[],PHS032402600
286.253,20,"['film soundtrack', 'pop soul', 'ballad', 'soundtrack', 'pop', 'films/games', 'blue-eyed soul', 'film scores']",GBBKS1200164
242.38216666666665,61,"['hip hop rap', 'urban soul', 'pop rap', 'reggae', 'ragga hip-hop', 'r&b', 'electro', 'hip hop', 'pop', 'soul', 'dancehall']",USSM10701781
,0,[],INS172104096
180.46,6,['pop'],FRDZ22300550
,0,[],FR10S2137488
151.914,1,[],RUA1D2354001
,0,[],QZNWV2289511
166.569,3,[],GBUM72200893
197.476,2,[],QZQPC2100077
282.0,1,['pop'],QMRSZ1900492
,0,[],QMFME2196017
,0,[],LBA0H2009248
,0,[],QZNWY2151576
197.0,5,[],USSD11500378
,0,[],CLAA22300335
,0,[],QMFME2103846
222.0,2,['hip hop'],USSD12000188
185.0,56,[],KRA402200029
160.078,5,[],USLD91731547
,0,[],QZW9K2346702
,0,[],FR10S2436039
,0,[],RUA1D2117031
,0,[],USA2P2304907
,0,[],USA2P2363165
205.0,63,"['pop', 'country rock', 'hip hop', 'ballad']",USUM71609736
184.4,3,[],USCRB2200013
,0,[],QZPLS2305099
179.426,10,['offizielle charts'],USWD12112916
190.697,2,[],USB272300115
242.667,1,[],QM6P42372371
166.0,3,[],USUG11801956
227.333,65,"['power pop', 'contemporary pop/rock', 'synthpop', 'synth-pop', 'pop rock', 'california gurls', 'electropop', 'electro', 'ballad', 'snoop dogg', 'teen pop', 'pop/rock', 'pop', 'electronic', 'dance-pop']",USCA21001266
301.0,2,"['dembow', 'jazz']",QM7281884731
266.0,3,['reggaeton'],USA2P1927909
193.69,1,"['pop', 'tech house']",USAT22306616
,0,[],QZTB62239239
150.0,8,"['pop', 'électronique']",DEUM72208091
186.24,9,"['pop', 'indie rock']",USRE12300349
214.0,2,[],USWB12305747
229.677,1,[],INS172309078
,0,[],QZMFV2000234
254.0,1,[],PHUM72100441
218.611,4,['rap'],USUG12306081
213.826,72,"['reggae', 'boogie', 'pop soul', 'rock', 'funk', 'r&b', 'disco', 'adult contemporary', 'pop', 'soul']",USAT21206701
498.7865,27,"['country', 'modern country', 'pop rock', 'country pop', 'contemporary country', 'rock', 'pop']",USUM71207991
217.0,23,[],KRA381700240
,0,[],USSM12404528
190.0,14,['pop'],DEA622000934
215.714,15,[],ITQ002301128
,0,[],QZYHM2416383
209.0,6,"['hip hop', 'western hip-hop/rap']",USUM71708227
200.0,4,[],KRA301800573
,0,[],USC4R2334181
164.041,2,[],USSM12208341
,0,[],USWL12100447
312.026,24,"['hip-hop/rap', 'trap', 'hip hop', 'rap']",USCM51400340
,0,[],SEY491300006
147.166,3,[],QM24S2307335
192.0,29,"['electronica', 'hip house']",USAT21500384
163.0,2,['blues'],USWB12201490
,0,[],GBARL2400393
399.0,5,[],USUG12208604
175.0,19,"['adult alternative pop', 'doo-wop', 'pop rap', 'reggae', 'bubblegum', 'rhythm & blues', 'pop 2010er', 'pop soul', 'rock', 'r&b', 'reggae-pop', 'singer-songwriter', 'pop', 'blue-eyed soul']",USSM11406369
235.525,4,[],QZXD92300004
192.0,1,[],USUG12207965
185.123,2,[],QZJ842002915
,0,[],TCACU1692618
,0,[],QMBZ92275950
227.186,14,[],USAT22007230
320.0,21,[],USUM72307467
,0,[],ES71G2217944
,0,[],BRWMB2400226
197.0,4,[],USSD11700341
229.253,9,"['pop rap', 'rap', 'hip-hop', 'drumless hip hop', 'hip hop', 'chipmunk soul', 'contemporary rap;left-field rap;midwest rap;rap']",USUM71307523
,0,[],BCTOE2100085
,0,[],BCSUV2303160
,0,[],GBUM72208113
175.0,8,['pop'],GBUM72200940
277.0,22,"['hip hop rap', 'pop rap', 'rap', 'east coast rap', 'covered by glee', 'hip hop', 'east coast hip hop', 'electronic', 'hardcore rap']",USJZ10900031
268.9665,28,"['pop rock', 'rock', 'britannique', 'indie rock', 'alternative rock', 'pop', 'electronic']",GBAYE1101144
223.0,6,"['hip-hop/rap', 'east coast hip hop', 'hip hop']",USAT21501575
245.0,2,[],USUG12301497
,0,[],QZ7B81700010
149.61,1,"['pop rap', 'electronic']",USSM12104018
200.8465,175,"['ke$ha', 'added/2013/05', 'dance-pop', 'europop', 'electropop', 'electro', 'covered by glee', 'disco', 'party rap', 'remark/catchy', 'club', 'pop general', 'pop/rock', 'pop', 'remark/well-known', 'dance pop', 'electronic', 'dance']",USRC10900433
,0,[],QZK6L2004258
148.753,4,[],USA2P2343662
,0,[],USSM22301758
,0,[],QZLBC2302779
229.506,79,"['electro house', 'pop rap', 'electropop', 'electro', 'hip hop', 'hip house', 'pop', 'electronic', 'dance-pop']",USRC11201328
206.9065,68,"['house', 'electro', 'boy matthews', 'electronic', 'nu disco', 'dance-pop']",GBUM71504503
221.986,2,[],USUG12003755
207.0,14,[],US5TA1900074
,0,[],QZW9K2261810
141.827,3,[],USUM71902960
229.0,8,['pop'],GBARL2201570
166.506,13,['country'],USRN11900062
,0,[],FR2X41995983
204.8705,32,"['pop', 'electronic']",GBCEN1900052
,0,[],GX7852400218
214.093,3,[],USRC12100712
213.0,3,[],QMBZ92014731
145.354,9,[],NLG662400072
197.0,1,[],QZFZ62368273
,0,[],USRH11200639
174.25,4,[],USA2P2330132
174.786,4,[],USWD12328243
,0,[],THSOH2302594
158.1025,2,"['jazz', 'rhythm and blues', 'electronic', 'ambient']",USRC11803252
176.836,5,[],USUG12302602
204.346,4,"['pop', 'awesome', 'contemporary r&b']",USUG12104408
,0,[],TCAGE2246215
110.129,1,[],QM24S1927163
192.0,12,[],JPP302200613
,0,[],USCGH2142682
221.0,45,"['pop rap', 'rap', 'left-field hip-hop', 'alternative rap', 'pop and electronic pop', 'hip hop', 'dance', 'alternative hip hop', 'midwestern hip hop', 'underground rap']",USUM70957500
,0,[],USANG2216030
,0,[],US3DF2266823
179.0,9,[],FR10S2128331
,0,[],IDUM72200112
214.557,11,"['alternative r&b', 'hard rock', 'r&b', 'alternative rock', 'electronic', 'alternative']",ZZOPM2002154
209.848,4,[],USUYG1297281
183.829,5,['rap'],GBAHS2100158
247.0,38,[],USAT22220418
198.5,2,[],USYFZ2327704
124.0,3,"['trap', 'rap/hip-hop', 'punk rap']",TCADG1741539
201.807,5,[],USUG12401524
180.0,6,[],USUM72200664
116.2325,4,[],QZLBC2201771
198.16,23,"['pop', 'sweetener', 'electronic']",USUM71808582
187.186,3,[],QM4TX2336325
213.75,14,"['electro house', 'electropop', 'synth funk', 'electronic', 'funktronica', 'new rave']",GBAYE1901301
,0,[],FRDKW2208796
162.582,27,['pop'],GBKPL1933763
,0,[],QZNB82432154
270.4,3,[],USSM12309186
,0,[],FR6F32335350
170.0,7,['pop rock'],USUG12401532
,0,[],DEEC33500883
267.8845,6,['r&b'],USRC11700886
209.0,28,['pop'],USQX91901353
191.6,19,"['urban soul', 'pop/r&b', 'rap', 'trap', 'r&b', 'hip hop', 'contemporary r&b', 'pop', 'soul', 'electronic']",QM5FT1600118
186.0,10,"['jazz', 'electronic']",USUG11800453
262.653,75,"['urban', 'r&b', 'ballad', 'r b', 'hip-hop r b', 'hip hop', 'adult contemporary', 'contemporary r&b', 'pop', 'soul', 'rnb/swing']",USSM10804556
,0,[],TRCGH2300003
,0,[],FR10S2273417
192.0,2,[],USAT22402598
295.0,2,[],USSD12100290
104.47,1,[],USQX92400857
231.0,5,['latin pop'],ES5701700822
172.853,3,[],USUM72222730
,0,[],SGUM72201016
309.16,96,"['kuschelrock', 'post-britpop', 'rock and indie', 'unknown', 'jazz', 'britpop', 'pop', 'permanent wave', 'alternative rock', 'british', 'alternative', 'alternative pop', 'pop rock', 'alternative and punk', 'rock', 'alternative punk', 'pop/rock', 'brit pop', 'electronic', 'poprock', 'alternative rock / pop', 'britannique', 'folk rock', 'piano rock', 'british indie rock/pop', 'alt rock']",GBAYE0200772
212.0,2,[],BRWMB2200601
222.592,1,[],QMCE31801978
,0,[],TCAEQ2022365
,0,[],MXUM71602301
323.0,15,"['industrial metal', 'pop / rap', 'electro-industrial', 'neue deutsche härte']",DEUM71900524
,0,[],QZDQH2301118
129.817,21,['pop'],CYA112001102
,0,[],BRYXJ1400006
203.557,3,[],JPB602104597
,0,[],QZDQH2203589
,0,[],FR96X2235010
,0,[],QZW9N2239197
275.0,1,[],USRV82300033
,0,[],USWL12100336
253.0,2,[],ES5151701359
,0,[],UYB282201026
220.773,5,[],USQX92105542
161.0,1,[],USUM72211354
206.346,133,"['electro house', 'house', 'progressive house', 'hip hop', 'tech house', 'club', 'pop', 'electronic', 'dance']",FRUM70902424
205.0,7,"['hyperpop', 'emo pop', 'alternative rock', 'emo-pop', 'post-hardcore']",GBARL2202050
,0,[],DGA052307798
169.566,5,['hip hop'],KRA401800139
221.0,32,[],USUM71508741
226.0,2,['flamenco'],QMFME1942300
130.707,2,[],QZSYP2342088
,0,[],FR9W12136756
,0,[],USAT22400763
124.093,6,[],USUM72024688
,0,[],US58E1700584
212.0,9,"['pop', 'r&b/soul']",USLD91700850
177.826,22,"['rock', 'pop punk', 'alternative/indie rock', 'punk revival', 'pop/rock', 'alternative rock', 'alternative pop/rock', 'punk', 'punk rock', 'alternative']",USSM10801605
175.226,9,['pop'],USUM71800892
186.0,2,[],USSD12201168
192.0,13,"['adult alternative pop', 'alternative r&b', 'indie pop', 'pop', 'electronic']",QM4ZV1500057
192.026,32,"['pop rock', 'pop soul', 'rock', 'indie rock', 'alternative rock', 'indie', 'electronic', 'alternative']",USUM71400108
,0,[],RUA322205221
132.0,4,[],QZNWR2164926
231.0,6,"['psychedelic rock', 'synth-pop', 'rock', 'lo-fi', 'indie rock', 'indie', 'electronic']",QMMZN1300568
208.853,8,[],QMRSZ2201709
211.0,30,"['country', 'slow', 'chill', 'alternative rock', 'rock', 'garage rock', 'catchy', 'indie rock', 'blues', 'blues rock', 'indie', 'sad']",USNO12000172
,0,[],QZTPX2259995
198.413,3,[],USSM11806670
222.8,3,[],USUG12300474
295.118,21,"['indie pop', 'pop and electronic pop', 'mgmt', 'indie', 'underground rap', 'ratatat', 'catchy', 'rap', 'happy', 'left-field hip-hop', 'alternative rap', 'upbeat', 'hip hop', 'trip hop', 'electronic', 'chill', 'alternative hip hop', 'indie rock', 'mainstream rock']",USUM70981907
,0,[],AEA2M2372385
175.203,4,['rap/hip-hop'],USAT21602372
172.375,6,[],USAT22308234
422.16,2,[],USUM71203564
264.089,2,[],INS182400341
175.271,5,[],NOG842303010
,0,[],USR3R2200084
,0,[],ZA56E2201859
237.235,10,[],USUM71807398
,0,[],VNA112300865
147.692,2,[],NLZ542300863
212.48,36,"['hawaiian', 'rock', 'traditional', 'international']",USMAC0100119
237.506,1,[],USSM11606199
,0,[],QZNJV2319366
226.0,2,[],QM6N22036182
,0,[],USSD12100347
,0,[],QM6MZ2302420
167.147,6,[],USLD91725576
200.944,139,"['pop rock', 'dance club electro', 'pop rnb dance', 'tropical house', 'pop', 'dance-pop']",GBUM71507621
187.0,3,[],USUM72222509
247.125,2,[],BRWNV2000088
237.534,2,[],CA5KR2406316
262.941,1,[],USSM12308805
105.72,4,[],QZAPK2000490
,0,[],TRSVN2485301
155.154,4,['rap'],USUG12306069
,0,[],QM4TX2289725
189.7428,120,"['electro house', 'indietronica', 'deep house', 'dance-pop', 'house', 'electropop', 'indie pop', 'tropical house', 'pop', 'electronic', 'dance']",DEA621400286
,0,[],ING642403642
,0,[],QZ5AB2388250
175.0,6,[],KRA302300058
169.0,12,[],QMDA62312093
194.906,9,[],USSM12402035
194.486,31,"['k-pop', 'dance-pop', 'house', 'electro', 'hip house', 'alternative rock', 'pop', 'melbourne bounce', 'electronic', 'dance']",USUM71304188
204.0,6,"['contemporary r&b', 'pop rap', 'hip hop', 'alternative hip hop']",USRC11901564
